kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_alat_teknologi_tepat_guna_perikanan,satuan,tahun,id
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211171.0,TANJUNGMEDAR,3211171001.0,WARGALUYU,32.11.21,TANJUNGMEDAR,32.11.21.2002,WARGALUYU,0.0,UNIT,2019.0,3767
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211171.0,TANJUNGMEDAR,3211171008.0,JINGKANG,32.11.21,TANJUNGMEDAR,32.11.21.2003,JINGKANG,0.0,UNIT,2019.0,3768
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211171.0,TANJUNGMEDAR,3211171007.0,KAMAL,32.11.21,TANJUNGMEDAR,32.11.21.2004,KAMAL,0.0,UNIT,2019.0,3769
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211171.0,TANJUNGMEDAR,3211171005.0,KERTAMUKTI,32.11.21,TANJUNGMEDAR,32.11.21.2005,KERTAMUKTI,0.0,UNIT,2019.0,3770
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211171.0,TANJUNGMEDAR,3211171002.0,TANJUNGWANGI,32.11.21,TANJUNGMEDAR,32.11.21.2006,TANJUNGWANGI,0.0,UNIT,2019.0,3771
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211171.0,TANJUNGMEDAR,3211171003.0,SUKAMUKTI,32.11.21,TANJUNGMEDAR,32.11.21.2007,SUKAMUKTI,0.0,UNIT,2019.0,3772
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211171.0,TANJUNGMEDAR,3211171006.0,SUKATANI,32.11.21,TANJUNGMEDAR,32.11.21.2008,SUKATANI,0.0,UNIT,2019.0,3773
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211171.0,TANJUNGMEDAR,3211171009.0,TANJUNG MEDAR,32.11.21,TANJUNGMEDAR,32.11.21.2009,TANJUNG MEDAR,0.0,UNIT,2019.0,3774
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211160.0,CIMALAKA,3211160014.0,CIMALAKA,32.11.22,CIMALAKA,32.11.22.2001,CIMALAKA,0.0,UNIT,2019.0,3775
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211160.0,CIMALAKA,3211160016.0,GALUDRA,32.11.22,CIMALAKA,32.11.22.2002,GALUDRA,0.0,UNIT,2019.0,3776
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211160.0,CIMALAKA,3211160012.0,CIBEUREUM KULON,32.11.22,CIMALAKA,32.11.22.2003,CIBEUREUM KULON,0.0,UNIT,2019.0,3777
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211160.0,CIMALAKA,3211160020.0,NALUK,32.11.22,CIMALAKA,32.11.22.2004,NALUK,0.0,UNIT,2019.0,3778
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211160.0,CIMALAKA,3211160019.0,NYALINDUNG,32.11.22,CIMALAKA,32.11.22.2005,NYALINDUNG,0.0,UNIT,2019.0,3779
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211160.0,CIMALAKA,3211160018.0,TRUNAMANGGALA,32.11.22,CIMALAKA,32.11.22.2006,TRUNAMANGGALA,0.0,UNIT,2019.0,3780
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211160.0,CIMALAKA,3211160017.0,CIKOLE,32.11.22,CIMALAKA,32.11.22.2007,CIKOLE,0.0,UNIT,2019.0,3781
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211160.0,CIMALAKA,3211160011.0,CIBEUREUM WETAN,32.11.22,CIMALAKA,32.11.22.2008,CIBEUREUM WETAN,0.0,UNIT,2019.0,3782
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211160.0,CIMALAKA,3211160013.0,MANDALAHERANG,32.11.22,CIMALAKA,32.11.22.2009,MANDALAHERANG,0.0,UNIT,2019.0,3783
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211160.0,CIMALAKA,3211160022.0,LICIN,32.11.22,CIMALAKA,32.11.22.2010,LICIN,0.0,UNIT,2019.0,3784
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211160.0,CIMALAKA,3211160021.0,CITIMUN,32.11.22,CIMALAKA,32.11.22.2011,CITIMUN,0.0,UNIT,2019.0,3785
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211160.0,CIMALAKA,3211160015.0,SERANG,32.11.22,CIMALAKA,32.11.22.2012,SERANG,0.0,UNIT,2019.0,3786
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211160.0,CIMALAKA,3211160023.0,PADASARI,32.11.22,CIMALAKA,32.11.22.2013,PADASARI,0.0,UNIT,2019.0,3787
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211160.0,CIMALAKA,3211160001.0,CIMUJA,32.11.22,CIMALAKA,32.11.22.2014,CIMUJA,0.0,UNIT,2019.0,3788
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211161.0,CISARUA,3211161003.0,CISARUA,32.11.23,CISARUA,32.11.23.2001,CISARUA,0.0,UNIT,2019.0,3789
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211161.0,CISARUA,3211161005.0,CIUYAH,32.11.23,CISARUA,32.11.23.2002,CIUYAH,0.0,UNIT,2019.0,3790
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211161.0,CISARUA,3211161006.0,CIMARA,32.11.23,CISARUA,32.11.23.2003,CIMARA,0.0,UNIT,2019.0,3791
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211161.0,CISARUA,3211161004.0,BANTARMARA,32.11.23,CISARUA,32.11.23.2004,BANTARMARA,0.0,UNIT,2019.0,3792
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211161.0,CISARUA,3211161007.0,CIPANDANWANGI,32.11.23,CISARUA,32.11.23.2005,CIPANDANWANGI,0.0,UNIT,2019.0,3793
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211161.0,CISARUA,3211161001.0,CISALAK,32.11.23,CISARUA,32.11.23.2006,CISALAK,0.0,UNIT,2019.0,3794
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211161.0,CISARUA,3211161002.0,KEBONKALAPA,32.11.23,CISARUA,32.11.23.2007,KEBONKALAPA,0.0,UNIT,2019.0,3795
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211120.0,TOMO,3211120008.0,TOMO,32.11.24,TOMO,32.11.24.2001,TOMO,0.0,UNIT,2019.0,3796
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211120.0,TOMO,3211120007.0,TOLENGAS,32.11.24,TOMO,32.11.24.2002,TOLENGAS,0.0,UNIT,2019.0,3797
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211120.0,TOMO,3211120004.0,DARMAWANGI,32.11.24,TOMO,32.11.24.2003,DARMAWANGI,0.0,UNIT,2019.0,3798
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211120.0,TOMO,3211120006.0,MARONGGE,32.11.24,TOMO,32.11.24.2004,MARONGGE,0.0,UNIT,2019.0,3799
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211120.0,TOMO,3211120005.0,JEMBARWANGI,32.11.24,TOMO,32.11.24.2005,JEMBARWANGI,0.0,UNIT,2019.0,3800
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211120.0,TOMO,3211120010.0,BUGEL,32.11.24,TOMO,32.11.24.2006,BUGEL,0.0,UNIT,2019.0,3801
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211120.0,TOMO,3211120003.0,CIPELES,32.11.24,TOMO,32.11.24.2007,CIPELES,0.0,UNIT,2019.0,3802
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211120.0,TOMO,3211120009.0,KARYAMUKTI,32.11.24,TOMO,32.11.24.2008,KARYAMUKTI,0.0,UNIT,2019.0,3803
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211120.0,TOMO,3211120011.0,MEKARWANGI,32.11.24,TOMO,32.11.24.2010,MEKARWANGI,0.0,UNIT,2019.0,3804
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211130.0,UJUNGJAYA,3211130007.0,UJUNGJAYA,32.11.25,UJUNGJAYA,32.11.25.2001,UJUNGJAYA,0.0,UNIT,2019.0,3805
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211130.0,UJUNGJAYA,3211130002.0,PALABUAN,32.11.25,UJUNGJAYA,32.11.25.2002,PALABUAN,0.0,UNIT,2019.0,3806
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211130.0,UJUNGJAYA,3211130006.0,PALASARI,32.11.25,UJUNGJAYA,32.11.25.2003,PALASARI,0.0,UNIT,2019.0,3807
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211130.0,UJUNGJAYA,3211130003.0,KEBONCAU,32.11.25,UJUNGJAYA,32.11.25.2004,KEBONCAU,0.0,UNIT,2019.0,3808
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211130.0,UJUNGJAYA,3211130008.0,SAKURJAYA,32.11.25,UJUNGJAYA,32.11.25.2005,SAKURJAYA,0.0,UNIT,2019.0,3809
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211130.0,UJUNGJAYA,3211130004.0,KUDANGWANGI,32.11.25,UJUNGJAYA,32.11.25.2006,KUDANGWANGI,0.0,UNIT,2019.0,3810
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211130.0,UJUNGJAYA,3211130005.0,SUKAMULYA,32.11.25,UJUNGJAYA,32.11.25.2007,SUKAMULYA,0.0,UNIT,2019.0,3811
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211130.0,UJUNGJAYA,3211130001.0,CIPELANG,32.11.25,UJUNGJAYA,32.11.25.2008,CIPELANG,0.0,UNIT,2019.0,3812
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211130.0,UJUNGJAYA,3211130009.0,CIBULUH,32.11.25,UJUNGJAYA,32.11.25.2009,CIBULUH,0.0,UNIT,2019.0,3813
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211111.0,JATIGEDE,3211111011.0,CIJEUNGJING,32.11.26,JATIGEDE,32.11.26.2001,CIJEUNGJING,0.0,UNIT,2019.0,3814
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211111.0,JATIGEDE,3211111012.0,KADUJAYA,32.11.26,JATIGEDE,32.11.26.2002,KADUJAYA,0.0,UNIT,2019.0,3815
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211111.0,JATIGEDE,3211111007.0,LEBAKSIUH,32.11.26,JATIGEDE,32.11.26.2003,LEBAKSIUH,0.0,UNIT,2019.0,3816
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211111.0,JATIGEDE,3211111008.0,CINTAJAYA,32.11.26,JATIGEDE,32.11.26.2004,CINTAJAYA,0.0,UNIT,2019.0,3817
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211111.0,JATIGEDE,3211111009.0,CIPICUNG,32.11.26,JATIGEDE,32.11.26.2005,CIPICUNG,0.0,UNIT,2019.0,3818
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211111.0,JATIGEDE,3211111002.0,MEKARASIH,32.11.26,JATIGEDE,32.11.26.2006,MEKARASIH,0.0,UNIT,2019.0,3819
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211111.0,JATIGEDE,3211111003.0,CIRANGGEM,32.11.26,JATIGEDE,32.11.26.2008,CIRANGGEM,0.0,UNIT,2019.0,3820
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211111.0,JATIGEDE,3211111004.0,CISAMPIH,32.11.26,JATIGEDE,32.11.26.2009,CISAMPIH,0.0,UNIT,2019.0,3821
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211111.0,JATIGEDE,3211111010.0,JEMAH,32.11.26,JATIGEDE,32.11.26.2010,JEMAH,0.0,UNIT,2019.0,3822
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211111.0,JATIGEDE,3211111013.0,KAREDOK,32.11.26,JATIGEDE,32.11.26.2011,KAREDOK,0.0,UNIT,2019.0,3823
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211111.0,JATIGEDE,3211111006.0,KADU,32.11.26,JATIGEDE,32.11.26.2012,KADU,0.0,UNIT,2019.0,3824
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212010.0,HAURGEULIS,3212010007.0,HAURKOLOT,32.12.01,HAURGEULIS,32.12.01.2007,HAURKOLOT,0.0,UNIT,2019.0,3825
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212010.0,HAURGEULIS,3212010008.0,HAURGEULIS,32.12.01,HAURGEULIS,32.12.01.2008,HAURGEULIS,0.0,UNIT,2019.0,3826
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212010.0,HAURGEULIS,3212010009.0,SUKAJATI,32.12.01,HAURGEULIS,32.12.01.2009,SUKAJATI,0.0,UNIT,2019.0,3827
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212010.0,HAURGEULIS,3212010010.0,WANAKAYA,32.12.01,HAURGEULIS,32.12.01.2010,WANAKAYA,0.0,UNIT,2019.0,3828
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212010.0,HAURGEULIS,3212010011.0,KARANGTUMARITIS,32.12.01,HAURGEULIS,32.12.01.2011,KARANGTUMARITIS,0.0,UNIT,2019.0,3829
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212010.0,HAURGEULIS,3212010012.0,KERTANEGARA,32.12.01,HAURGEULIS,32.12.01.2012,KERTANEGARA,0.0,UNIT,2019.0,3830
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212010.0,HAURGEULIS,3212010013.0,CIPANCUH,32.12.01,HAURGEULIS,32.12.01.2013,CIPANCUH,0.0,UNIT,2019.0,3831
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212010.0,HAURGEULIS,3212010014.0,MEKARJATI,32.12.01,HAURGEULIS,32.12.01.2014,MEKARJATI,0.0,UNIT,2019.0,3832
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212010.0,HAURGEULIS,3212010015.0,SIDODADI,32.12.01,HAURGEULIS,32.12.01.2015,SIDODADI,0.0,UNIT,2019.0,3833
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212010.0,HAURGEULIS,3212010016.0,SUMBERMULYA,32.12.01,HAURGEULIS,32.12.01.2016,SUMBERMULYA,0.0,UNIT,2019.0,3834
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212020.0,KROYA,3212020002.0,TANJUNGKERTA,32.12.02,KROYA,32.12.02.2001,TANJUNGKERTA,0.0,UNIT,2019.0,3835
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212020.0,KROYA,3212020003.0,KROYA,32.12.02,KROYA,32.12.02.2002,KROYA,0.0,UNIT,2019.0,3836
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212020.0,KROYA,3212020004.0,SUMBON,32.12.02,KROYA,32.12.02.2003,SUMBON,0.0,UNIT,2019.0,3837
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212020.0,KROYA,3212020005.0,SUKAMELANG,32.12.02,KROYA,32.12.02.2004,SUKAMELANG,0.0,UNIT,2019.0,3838
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212020.0,KROYA,3212020006.0,TEMIYANG,32.12.02,KROYA,32.12.02.2005,TEMIYANG,0.0,UNIT,2019.0,3839
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212020.0,KROYA,3212020007.0,TAMIYANGSARI,32.12.02,KROYA,32.12.02.2006,TAMIYANGSARI,0.0,UNIT,2019.0,3840
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212020.0,KROYA,3212020008.0,JAYAMULYA,32.12.02,KROYA,32.12.02.2007,JAYAMULYA,0.0,UNIT,2019.0,3841
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212020.0,KROYA,3212020001.0,SUKA SLAMET,32.12.02,KROYA,32.12.02.2008,SUKA SLAMET,0.0,UNIT,2019.0,3842
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212020.0,KROYA,3212020009.0,SUMBERJAYA,32.12.02,KROYA,32.12.02.2009,SUMBERJAYA,0.0,UNIT,2019.0,3843
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212030.0,GABUSWETAN,3212030001.0,KEDUNG DAWA,32.12.03,GABUSWETAN,32.12.03.2001,KEDUNG DAWA,0.0,UNIT,2019.0,3844
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212030.0,GABUSWETAN,3212030002.0,BABAKAN JAYA,32.12.03,GABUSWETAN,32.12.03.2002,BABAKAN JAYA,0.0,UNIT,2019.0,3845
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212030.0,GABUSWETAN,3212030003.0,GABUS KULON,32.12.03,GABUSWETAN,32.12.03.2003,GABUS KULON,0.0,UNIT,2019.0,3846
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212030.0,GABUSWETAN,3212030004.0,SEKAR MULYA,32.12.03,GABUSWETAN,32.12.03.2004,SEKAR MULYA,0.0,UNIT,2019.0,3847
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212030.0,GABUSWETAN,3212030005.0,KEDOKAN GABUS,32.12.03,GABUSWETAN,32.12.03.2005,KEDOKAN GABUS,0.0,UNIT,2019.0,3848
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212030.0,GABUSWETAN,3212030006.0,RANCAMULYA,32.12.03,GABUSWETAN,32.12.03.2006,RANCAMULYA,0.0,UNIT,2019.0,3849
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212030.0,GABUSWETAN,3212030007.0,RANCAHAN,32.12.03,GABUSWETAN,32.12.03.2007,RANCAHAN,0.0,UNIT,2019.0,3850
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212030.0,GABUSWETAN,3212030008.0,GABUS WETAN,32.12.03,GABUSWETAN,32.12.03.2008,GABUS WETAN,0.0,UNIT,2019.0,3851
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212030.0,GABUSWETAN,3212030009.0,DRUNTEN WETAN,32.12.03,GABUSWETAN,32.12.03.2009,DRUNTEN WETAN,0.0,UNIT,2019.0,3852
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212030.0,GABUSWETAN,3212030010.0,DRUNTEN KULON,32.12.03,GABUSWETAN,32.12.03.2010,DRUNTEN KULON,0.0,UNIT,2019.0,3853
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212040.0,CIKEDUNG,3212040003.0,LOYANG,32.12.04,CIKEDUNG,32.12.04.2003,LOYANG,0.0,UNIT,2019.0,3854
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212040.0,CIKEDUNG,3212040004.0,AMIS,32.12.04,CIKEDUNG,32.12.04.2004,AMIS,0.0,UNIT,2019.0,3855
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212040.0,CIKEDUNG,3212040005.0,JATISURA,32.12.04,CIKEDUNG,32.12.04.2005,JATISURA,0.0,UNIT,2019.0,3856
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212040.0,CIKEDUNG,3212040006.0,JAMBAK,32.12.04,CIKEDUNG,32.12.04.2006,JAMBAK,0.0,UNIT,2019.0,3857
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212040.0,CIKEDUNG,3212040007.0,CIKIDUNG KIDUL,32.12.04,CIKEDUNG,32.12.04.2007,CIKIDUNG KIDUL,0.0,UNIT,2019.0,3858
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212040.0,CIKEDUNG,3212040012.0,CIKEDUNG LOR,32.12.04,CIKEDUNG,32.12.04.2012,CIKEDUNG LOR,0.0,UNIT,2019.0,3859
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212040.0,CIKEDUNG,3212040013.0,MUNDAKJAYA,32.12.04,CIKEDUNG,32.12.04.2013,MUNDAKJAYA,0.0,UNIT,2019.0,3860
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212050.0,LELEA,3212050001.0,TUNGGUL PAYUNG,32.12.05,LELEA,32.12.05.2001,TUNGGUL PAYUNG,0.0,UNIT,2019.0,3861
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212050.0,LELEA,3212050002.0,TUGU,32.12.05,LELEA,32.12.05.2002,TUGU,0.0,UNIT,2019.0,3862
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212050.0,LELEA,3212050003.0,NUNUK,32.12.05,LELEA,32.12.05.2003,NUNUK,0.0,UNIT,2019.0,3863
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212050.0,LELEA,3212050004.0,TEMPEL,32.12.05,LELEA,32.12.05.2004,TEMPEL,0.0,UNIT,2019.0,3864
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212050.0,LELEA,3212050005.0,PANGAUBAN,32.12.05,LELEA,32.12.05.2005,PANGAUBAN,0.0,UNIT,2019.0,3865
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212050.0,LELEA,3212050006.0,TEGALASARI,32.12.05,LELEA,32.12.05.2006,TEGALASARI,0.0,UNIT,2019.0,3866
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212050.0,LELEA,3212050007.0,LANGGENGSARI,32.12.05,LELEA,32.12.05.2007,LANGGENGSARI,0.0,UNIT,2019.0,3867
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212050.0,LELEA,3212050008.0,TAMANSARI,32.12.05,LELEA,32.12.05.2008,TAMANSARI,0.0,UNIT,2019.0,3868
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212050.0,LELEA,3212050009.0,LELEA,32.12.05,LELEA,32.12.05.2009,LELEA,0.0,UNIT,2019.0,3869
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212050.0,LELEA,3212050010.0,CEMPEH,32.12.05,LELEA,32.12.05.2010,CEMPEH,0.0,UNIT,2019.0,3870
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212050.0,LELEA,3212050011.0,TEMPELKULON,32.12.05,LELEA,32.12.05.2011,TEMPELKULON,0.0,UNIT,2019.0,3871
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212060.0,BANGODUA,3212060008.0,MULYASARI,32.12.06,BANGODUA,32.12.06.2008,MULYASARI,0.0,UNIT,2019.0,3872
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212060.0,BANGODUA,3212060015.0,BANGODUA,32.12.06,BANGODUA,32.12.06.2015,BANGODUA,0.0,UNIT,2019.0,3873
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212060.0,BANGODUA,3212060016.0,BEDUYUT,32.12.06,BANGODUA,32.12.06.2016,BEDUYUT,0.0,UNIT,2019.0,3874
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212060.0,BANGODUA,3212060021.0,RANCASARI,32.12.06,BANGODUA,32.12.06.2017,RANCASARI,0.0,UNIT,2019.0,3875
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212060.0,BANGODUA,3212060019.0,WANASARI,32.12.06,BANGODUA,32.12.06.2018,WANASARI,0.0,UNIT,2019.0,3876
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212060.0,BANGODUA,3212060017.0,KARANGGETAS,32.12.06,BANGODUA,32.12.06.2019,KARANGGETAS,0.0,UNIT,2019.0,3877
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212060.0,BANGODUA,3212060018.0,TEGALGIRANG,32.12.06,BANGODUA,32.12.06.2020,TEGALGIRANG,0.0,UNIT,2019.0,3878
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212060.0,BANGODUA,3212060020.0,MALANGSARI,32.12.06,BANGODUA,32.12.06.2021,MALANGSARI,0.0,UNIT,2019.0,3879
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212070.0,WIDASARI,3212070006.0,BANGKALOA ILIR,32.12.07,WIDASARI,32.12.07.2006,BANGKALOA ILIR,0.0,UNIT,2019.0,3880
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212070.0,WIDASARI,3212070007.0,WIDASARI,32.12.07,WIDASARI,32.12.07.2007,WIDASARI,0.0,UNIT,2019.0,3881
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212070.0,WIDASARI,3212070008.0,KALENSARI,32.12.07,WIDASARI,32.12.07.2008,KALENSARI,0.0,UNIT,2019.0,3882
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212070.0,WIDASARI,3212070010.0,BUNDER,32.12.07,WIDASARI,32.12.07.2010,BUNDER,0.0,UNIT,2019.0,3883
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212070.0,WIDASARI,3212070011.0,UJUNGARIS,32.12.07,WIDASARI,32.12.07.2011,UJUNGARIS,0.0,UNIT,2019.0,3884
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212070.0,WIDASARI,3212070012.0,KONGSIJAYA,32.12.07,WIDASARI,32.12.07.2012,KONGSIJAYA,0.0,UNIT,2019.0,3885
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212070.0,WIDASARI,3212070013.0,UJUNGJAYA,32.12.07,WIDASARI,32.12.07.2013,UJUNGJAYA,0.0,UNIT,2019.0,3886
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212070.0,WIDASARI,3212070014.0,UJUNG PONDOK JAYA,32.12.07,WIDASARI,32.12.07.2014,UJUNG PONDOK JAYA,0.0,UNIT,2019.0,3887
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212070.0,WIDASARI,3212070015.0,LEUWIGEDE,32.12.07,WIDASARI,32.12.07.2015,LEUWIGEDE,0.0,UNIT,2019.0,3888
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212070.0,WIDASARI,3212070016.0,KASMARAN,32.12.07,WIDASARI,32.12.07.2016,KASMARAN,0.0,UNIT,2019.0,3889
32.0,JAWA BARAT,3212.0,KABUPATEN INDRAMAYU,3212080.0,KERTASEMAYA,3212080007.0,TULUNGAGUNG,32.12.08,KERTASEMAYA,32.12.08.2007,TULUNGAGUNG,0.0,UNIT,2019.0,3890
