bps_kode_desa_kelurahan,bps_nama_kabupaten_kota,bps_nama_desa_kelurahan,tahun,jarak_sd_terdekat,keberadaan_bumdesa_keuangan_program_usaha_ekonomi_desa,jumlah_fasilitas_olahraga,status_sinyal_telepon_seluler,jumlah_alat_teknologi_tepat_guna_perikanan,jumlah_alat_teknologi_tepat_guna_peternakan,ketersediaan_tempat_pembuangan_sampah,jumlah_tenaga_kesehatan_lainnya,sinyal_score,bumdes_score,sampah_score,cluster,status_desa
3201050015.0,KABUPATEN BOGOR,CIBANTENG,2020.0,200.0,TIDAK ADA,17.0,SINYAL KUAT,2.0,2.0,ADA,0,3,0,1,1,Maju
3201050018.0,KABUPATEN BOGOR,BENTENG,2020.0,300.0,TIDAK ADA,13.0,SINYAL KUAT,1.0,2.0,ADA,10,3,0,1,1,Maju
3201050004.0,KABUPATEN BOGOR,CIAMPEA UDIK,2020.0,200.0,TIDAK ADA,10.0,SINYAL KUAT,5.0,5.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3201040001.0,KABUPATEN BOGOR,SITU UDIK,2020.0,300.0,TIDAK ADA,4.0,SINYAL KUAT,2.0,3.0,ADA,4,3,0,1,1,Maju
3201040002.0,KABUPATEN BOGOR,SITU ILIR,2020.0,5.0,TIDAK ADA,6.0,SINYAL KUAT,3.0,0.0,ADA,2,3,0,1,1,Maju
3201040007.0,KABUPATEN BOGOR,CEMPLANG,2020.0,50.0,TIDAK ADA,7.0,SINYAL KUAT,4.0,3.0,TIDAK ADA,5,3,0,0,0,Tertinggal
3201040005.0,KABUPATEN BOGOR,CIBATOK I,2020.0,1000.0,TIDAK ADA,9.0,SINYAL KUAT,5.0,10.0,ADA,4,3,0,1,2,Mandiri (Ekonomi)
3201040004.0,KABUPATEN BOGOR,CIARUTEUN UDIK,2020.0,250.0,TIDAK ADA,5.0,SINYAL LEMAH,3.0,0.0,ADA,1,2,0,1,3,Sangat Tertinggal
3201040013.0,KABUPATEN BOGOR,LEUWEUNGKOLOT,2020.0,300.0,TIDAK ADA,10.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3201040011.0,KABUPATEN BOGOR,CIMANGGU I,2020.0,100.0,TIDAK ADA,15.0,SINYAL KUAT,3.0,9.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201040010.0,KABUPATEN BOGOR,CIMANGGU II,2020.0,200.0,ADA,18.0,SINYAL KUAT,12.0,68.0,ADA,0,3,1,1,4,Mandiri (Tata Kelola)
3201040009.0,KABUPATEN BOGOR,DUKUH,2020.0,612.0,TIDAK ADA,3.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3201040015.0,KABUPATEN BOGOR,CIJUJUNG,2020.0,1.0,TIDAK ADA,2.0,SINYAL KUAT,6.0,5.0,ADA,3,3,0,1,1,Maju
3201040014.0,KABUPATEN BOGOR,CIARUTEUN ILIR,2020.0,100.0,TIDAK ADA,13.0,SINYAL LEMAH,20.0,1.0,TIDAK ADA,1,2,0,0,3,Sangat Tertinggal
3201040003.0,KABUPATEN BOGOR,CIBATOK II,2020.0,100.0,TIDAK ADA,15.0,SINYAL LEMAH,30.0,2.0,ADA,2,2,0,1,3,Sangat Tertinggal
3201040006.0,KABUPATEN BOGOR,SUKAMAJU,2020.0,100.0,TIDAK ADA,9.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201040008.0,KABUPATEN BOGOR,GALUGA,2020.0,100.0,TIDAK ADA,5.0,SINYAL KUAT,2.0,3.0,ADA,3,3,0,1,1,Maju
3201040012.0,KABUPATEN BOGOR,GIRIMULYA,2020.0,100.0,TIDAK ADA,6.0,SINYAL KUAT,3.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201030002.0,KABUPATEN BOGOR,PURWABAKTI,2020.0,100.0,TIDAK ADA,1.0,SINYAL KUAT,45.0,8.0,ADA,0,3,0,1,2,Mandiri (Ekonomi)
3201030001.0,KABUPATEN BOGOR,CIBUNIAN,2020.0,50.0,TIDAK ADA,1.0,SINYAL LEMAH,5.0,170.0,TIDAK ADA,1,2,0,0,3,Sangat Tertinggal
3201030011.0,KABUPATEN BOGOR,CIBITUNGWETAN,2020.0,10.0,TIDAK ADA,10.0,SINYAL KUAT,0.0,6.0,ADA,0,3,0,1,1,Maju
3201030014.0,KABUPATEN BOGOR,GUNUNGMENYAN,2020.0,500.0,TIDAK ADA,0.0,SINYAL KUAT,0.0,0.0,ADA,7,3,0,1,1,Maju
3201030006.0,KABUPATEN BOGOR,GUNUNGBUNDER II,2020.0,20.0,TIDAK ADA,1.0,SINYAL KUAT,3.0,3.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201030013.0,KABUPATEN BOGOR,PASAREAN,2020.0,500.0,TIDAK ADA,4.0,SINYAL KUAT,10.0,10.0,TIDAK ADA,2,3,0,0,2,Mandiri (Ekonomi)
3201030015.0,KABUPATEN BOGOR,CIMAYANG,2020.0,400.0,TIDAK ADA,3.0,SINYAL KUAT,0.0,3.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3201030012.0,KABUPATEN BOGOR,PAMIJAHAN,2020.0,200.0,TIDAK ADA,6.0,SINYAL KUAT,11.0,10.0,TIDAK ADA,2,3,0,0,2,Mandiri (Ekonomi)
3201030008.0,KABUPATEN BOGOR,CIBENING,2020.0,100.0,TIDAK ADA,12.0,SINYAL KUAT,100.0,10.0,ADA,2,3,0,1,2,Mandiri (Ekonomi)
3201030007.0,KABUPATEN BOGOR,GUNUNGBUNDER I,2020.0,100.0,TIDAK ADA,3.0,SINYAL LEMAH,2.0,5.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3201030010.0,KABUPATEN BOGOR,CIBITUNG KULON,2020.0,70.0,TIDAK ADA,2.0,SINYAL LEMAH,0.0,2.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3201030009.0,KABUPATEN BOGOR,GUNUNG PICUNG,2020.0,20.0,TIDAK ADA,5.0,SINYAL KUAT,30.0,2.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201030004.0,KABUPATEN BOGOR,CIASIHAN,2020.0,700.0,TIDAK ADA,11.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3201030005.0,KABUPATEN BOGOR,GUNUNGSARI,2020.0,50.0,ADA,14.0,SINYAL KUAT,5.0,6.0,TIDAK ADA,0,3,1,0,4,Mandiri (Tata Kelola)
3201030003.0,KABUPATEN BOGOR,CIASMARA,2020.0,10.0,TIDAK ADA,19.0,SINYAL KUAT,6.0,9.0,ADA,2,3,0,1,2,Mandiri (Ekonomi)
3201260007.0,KABUPATEN BOGOR,RUMPIN,2020.0,100.0,TIDAK ADA,5.0,SINYAL KUAT,2.0,2.0,ADA,1,3,0,1,1,Maju
3201260001.0,KABUPATEN BOGOR,LEUWIBATU,2020.0,500.0,TIDAK ADA,7.0,SINYAL KUAT,2.0,2.0,ADA,3,3,0,1,1,Maju
3201260002.0,KABUPATEN BOGOR,CIDOKOM,2020.0,200.0,TIDAK ADA,17.0,SINYAL KUAT,4.0,6.0,ADA,3,3,0,1,1,Maju
3201260003.0,KABUPATEN BOGOR,GOBANG,2020.0,100.0,ADA,0.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,1,0,4,Mandiri (Tata Kelola)
3201260005.0,KABUPATEN BOGOR,CIBODAS,2020.0,100.0,ADA,0.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,1,0,4,Mandiri (Tata Kelola)
3201260004.0,KABUPATEN BOGOR,RABAK,2020.0,1000.0,TIDAK ADA,6.0,SINYAL KUAT,2.0,2.0,ADA,13,3,0,1,1,Maju
3201260006.0,KABUPATEN BOGOR,KAMPUNGSAWAH,2020.0,10.0,TIDAK ADA,7.0,SINYAL KUAT,2.0,2.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3201260008.0,KABUPATEN BOGOR,CIPINANG,2020.0,300.0,TIDAK ADA,2.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201260009.0,KABUPATEN BOGOR,SUKASARI,2020.0,5.0,TIDAK ADA,12.0,SINYAL KUAT,2.0,6.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201260011.0,KABUPATEN BOGOR,TAMANSARI,2020.0,10.0,TIDAK ADA,5.0,SINYAL KUAT,0.0,24.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201260010.0,KABUPATEN BOGOR,KERTAJAYA,2020.0,10.0,TIDAK ADA,5.0,SINYAL KUAT,9.0,9.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201260012.0,KABUPATEN BOGOR,SUKAMULYA,2020.0,5.0,TIDAK ADA,32.0,SINYAL KUAT,1.0,6.0,ADA,3,3,0,1,1,Maju
3201260013.0,KABUPATEN BOGOR,MEKARSARI,2020.0,500.0,TIDAK ADA,5.0,SINYAL LEMAH,5.0,6.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3201260014.0,KABUPATEN BOGOR,MEKARJAYA,2020.0,100.0,ADA,0.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,1,0,4,Mandiri (Tata Kelola)
3201280008.0,KABUPATEN BOGOR,CURUG,2020.0,50.0,TIDAK ADA,5.0,SINYAL KUAT,1.0,5.0,ADA,0,3,0,1,1,Maju
3201280003.0,KABUPATEN BOGOR,PANGRADIN,2020.0,500.0,TIDAK ADA,4.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,35,3,0,0,0,Tertinggal
3201280004.0,KABUPATEN BOGOR,KALONGSAWAH,2020.0,10.0,TIDAK ADA,5.0,SINYAL KUAT,3.0,1.0,ADA,0,3,0,1,1,Maju
3201280005.0,KABUPATEN BOGOR,SIPAK,2020.0,50.0,TIDAK ADA,10.0,SINYAL LEMAH,8.0,4.0,TIDAK ADA,3,2,0,0,3,Sangat Tertinggal
3201280011.0,KABUPATEN BOGOR,JASINGA,2020.0,300.0,TIDAK ADA,7.0,SINYAL KUAT,2.0,2.0,ADA,3,3,0,1,1,Maju
3201280010.0,KABUPATEN BOGOR,KOLEANG,2020.0,300.0,TIDAK ADA,8.0,SINYAL KUAT,1.0,1.0,ADA,2,3,0,1,1,Maju
3201280013.0,KABUPATEN BOGOR,CIKOPOMAYAK,2020.0,500.0,TIDAK ADA,1.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,5,2,0,0,3,Sangat Tertinggal
3201280012.0,KABUPATEN BOGOR,SETU,2020.0,10.0,TIDAK ADA,17.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,5,3,0,0,0,Tertinggal
3201280016.0,KABUPATEN BOGOR,BARENGKOK,2020.0,400.0,TIDAK ADA,11.0,SINYAL LEMAH,2.0,8.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3201280015.0,KABUPATEN BOGOR,BAGOANG,2020.0,30.0,TIDAK ADA,6.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3201280017.0,KABUPATEN BOGOR,PANGAUR,2020.0,50.0,TIDAK ADA,3.0,SINYAL LEMAH,6.0,4.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3201280006.0,KABUPATEN BOGOR,PAMAGERSARI,2020.0,300.0,TIDAK ADA,7.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201280007.0,KABUPATEN BOGOR,JUGALA JAYA,2020.0,500.0,TIDAK ADA,3.0,SINYAL KUAT,8.0,2.0,TIDAK ADA,3,3,0,0,0,Tertinggal
3201280009.0,KABUPATEN BOGOR,TEGALWANGI,2020.0,100.0,TIDAK ADA,8.0,SINYAL KUAT,2.0,3.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3201280014.0,KABUPATEN BOGOR,NEGLASARI,2020.0,30.0,TIDAK ADA,6.0,SINYAL KUAT,3.0,1.0,ADA,0,3,0,1,1,Maju
3201280018.0,KABUPATEN BOGOR,WIRAJAYA,2020.0,100.0,TIDAK ADA,5.0,SINYAL LEMAH,2.0,1.0,ADA,0,2,0,1,3,Sangat Tertinggal
3201300001.0,KABUPATEN BOGOR,JAGABAYA,2020.0,300.0,TIDAK ADA,4.0,SINYAL KUAT,3.0,3.0,ADA,0,3,0,1,1,Maju
3201300002.0,KABUPATEN BOGOR,GOROWONG,2020.0,200.0,TIDAK ADA,3.0,SINYAL KUAT,10.0,10.0,ADA,0,3,0,1,2,Mandiri (Ekonomi)
3201300003.0,KABUPATEN BOGOR,DAGO,2020.0,5.0,TIDAK ADA,3.0,SINYAL LEMAH,0.0,3.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3201300005.0,KABUPATEN BOGOR,PINGKU,2020.0,300.0,TIDAK ADA,3.0,SINYAL KUAT,30.0,30.0,TIDAK ADA,0,3,0,0,2,Mandiri (Ekonomi)
3201300004.0,KABUPATEN BOGOR,CIKUDA,2020.0,5.0,TIDAK ADA,9.0,SINYAL KUAT,0.0,5.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201300010.0,KABUPATEN BOGOR,PARUNGPANJANG,2020.0,125.0,TIDAK ADA,47.0,SINYAL KUAT,0.0,0.0,ADA,5,3,0,1,1,Maju
3201300006.0,KABUPATEN BOGOR,LUMPANG,2020.0,100.0,TIDAK ADA,13.0,SINYAL KUAT,2.0,0.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3201300009.0,KABUPATEN BOGOR,CIBUNAR,2020.0,50.0,TIDAK ADA,8.0,SINYAL KUAT,2.0,9.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201300008.0,KABUPATEN BOGOR,JAGABITA,2020.0,200.0,TIDAK ADA,9.0,SINYAL KUAT,2.0,8.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201300007.0,KABUPATEN BOGOR,GINTUNGCILEJET,2020.0,50.0,TIDAK ADA,10.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3201300011.0,KABUPATEN BOGOR,KABASIRAN,2020.0,100.0,ADA,0.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,1,0,4,Mandiri (Tata Kelola)
3201010001.0,KABUPATEN BOGOR,MALASARI,2020.0,2.0,TIDAK ADA,44.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3201010004.0,KABUPATEN BOGOR,CURUGBITUNG,2020.0,5.0,TIDAK ADA,4.0,SINYAL LEMAH,0.0,0.0,ADA,0,2,0,1,3,Sangat Tertinggal
3201010003.0,KABUPATEN BOGOR,CISARUA,2020.0,10.0,TIDAK ADA,9.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201010002.0,KABUPATEN BOGOR,BANTARKARET,2020.0,1000.0,TIDAK ADA,7.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201010008.0,KABUPATEN BOGOR,HAMBARO,2020.0,1000.0,TIDAK ADA,4.0,SINYAL KUAT,0.0,0.0,ADA,0,3,0,1,1,Maju
3201010009.0,KABUPATEN BOGOR,KALONGLIUD,2020.0,1000.0,TIDAK ADA,4.0,SINYAL KUAT,0.0,0.0,ADA,0,3,0,1,1,Maju
3201010005.0,KABUPATEN BOGOR,NANGGUNG,2020.0,100.0,TIDAK ADA,4.0,SINYAL LEMAH,0.0,0.0,ADA,0,2,0,1,3,Sangat Tertinggal
3201010010.0,KABUPATEN BOGOR,PARAKANMUNCANG,2020.0,400.0,TIDAK ADA,2.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201010006.0,KABUPATEN BOGOR,PANGKALJAYA,2020.0,25.0,TIDAK ADA,3.0,SINYAL KUAT,0.0,0.0,ADA,6,3,0,1,1,Maju
3201010007.0,KABUPATEN BOGOR,SUKALUYU,2020.0,20.0,TIDAK ADA,6.0,SINYAL KUAT,0.0,0.0,ADA,0,3,0,1,1,Maju
3201010011.0,KABUPATEN BOGOR,BATU TULIS,2020.0,10.0,TIDAK ADA,6.0,SINYAL KUAT,0.0,1.0,ADA,0,3,0,1,1,Maju
3201270009.0,KABUPATEN BOGOR,SUKAMAJU,2020.0,25.0,TIDAK ADA,8.0,SINYAL KUAT,12.0,2.0,TIDAK ADA,5,3,0,0,0,Tertinggal
3201270010.0,KABUPATEN BOGOR,CIGUDEG,2020.0,150.0,TIDAK ADA,22.0,SINYAL KUAT,0.0,1.0,TIDAK ADA,6,3,0,0,0,Tertinggal
3201270013.0,KABUPATEN BOGOR,BUNAR,2020.0,300.0,TIDAK ADA,8.0,SINYAL KUAT,1.0,2.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3201270011.0,KABUPATEN BOGOR,BANYURESMI,2020.0,10.0,TIDAK ADA,4.0,SINYAL LEMAH,2.0,2.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3201270015.0,KABUPATEN BOGOR,CINTAMANIK,2020.0,100.0,TIDAK ADA,4.0,SINYAL KUAT,0.0,1.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3201270022.0,KABUPATEN BOGOR,ARGAPURA,2020.0,50.0,TIDAK ADA,14.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3201270021.0,KABUPATEN BOGOR,BANGUNJAYA,2020.0,10.0,TIDAK ADA,8.0,SINYAL KUAT,4.0,11.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3201270020.0,KABUPATEN BOGOR,RENGASJAJAR,2020.0,100.0,TIDAK ADA,6.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,6,3,0,0,0,Tertinggal
3201270019.0,KABUPATEN BOGOR,BATUJAJAR,2020.0,100.0,TIDAK ADA,5.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3201270012.0,KABUPATEN BOGOR,WARGAJAYA,2020.0,10.0,TIDAK ADA,3.0,SINYAL LEMAH,0.0,1.0,TIDAK ADA,2,2,0,0,3,Sangat Tertinggal
3201270006.0,KABUPATEN BOGOR,SUKARAKSA,2020.0,10.0,TIDAK ADA,3.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3201270016.0,KABUPATEN BOGOR,BANYUWANGI,2020.0,100.0,TIDAK ADA,1.0,SINYAL LEMAH,2.0,1.0,TIDAK ADA,0,2,0,0,3,Sangat Tertinggal
3201270017.0,KABUPATEN BOGOR,BANYUASIH,2020.0,35.0,TIDAK ADA,4.0,SINYAL LEMAH,0.0,1.0,TIDAK ADA,11,2,0,0,3,Sangat Tertinggal
3201270014.0,KABUPATEN BOGOR,MEKARJAYA,2020.0,500.0,TIDAK ADA,7.0,SINYAL LEMAH,0.0,0.0,TIDAK ADA,6,2,0,0,3,Sangat Tertinggal
3201270018.0,KABUPATEN BOGOR,TEGALLEGA,2020.0,100.0,TIDAK ADA,2.0,SINYAL KUAT,0.0,1.0,ADA,0,3,0,1,1,Maju
3201290002.0,KABUPATEN BOGOR,TAPOS,2020.0,100.0,TIDAK ADA,10.0,SINYAL LEMAH,0.0,2.0,ADA,1,2,0,1,3,Sangat Tertinggal
3201290001.0,KABUPATEN BOGOR,CIOMAS,2020.0,5.0,TIDAK ADA,7.0,SINYAL LEMAH,0.0,0.0,ADA,25,2,0,1,3,Sangat Tertinggal
3201290003.0,KABUPATEN BOGOR,BATOK,2020.0,300.0,TIDAK ADA,13.0,SINYAL KUAT,1.0,6.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3201290004.0,KABUPATEN BOGOR,BABAKAN,2020.0,500.0,TIDAK ADA,13.0,SINYAL KUAT,1.0,2.0,TIDAK ADA,1,3,0,0,0,Tertinggal
3201290007.0,KABUPATEN BOGOR,TENJO,2020.0,500.0,TIDAK ADA,0.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3201290008.0,KABUPATEN BOGOR,CILAKU,2020.0,10.0,TIDAK ADA,4.0,SINYAL LEMAH,0.0,4.0,TIDAK ADA,1,2,0,0,3,Sangat Tertinggal
3201290006.0,KABUPATEN BOGOR,SINGABRAJA,2020.0,1000.0,TIDAK ADA,5.0,SINYAL KUAT,6.0,1.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201290009.0,KABUPATEN BOGOR,SINGABANGSA,2020.0,300.0,TIDAK ADA,4.0,SINYAL KUAT,1.0,2.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201290005.0,KABUPATEN BOGOR,BOJONG,2020.0,50.0,TIDAK ADA,9.0,SINYAL KUAT,0.0,2.0,ADA,0,3,0,1,1,Maju
3201100001.0,KABUPATEN BOGOR,CILEUNGSI,2020.0,200.0,TIDAK ADA,2.0,SINYAL LEMAH,2.0,5.0,ADA,3,2,0,1,3,Sangat Tertinggal
3201100002.0,KABUPATEN BOGOR,CITAPEN,2020.0,500.0,TIDAK ADA,6.0,SINYAL KUAT,0.0,0.0,ADA,0,3,0,1,1,Maju
3201100003.0,KABUPATEN BOGOR,CIBEDUG,2020.0,20.0,TIDAK ADA,4.0,SINYAL KUAT,0.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201100005.0,KABUPATEN BOGOR,JAMBULUWUK,2020.0,10.0,TIDAK ADA,4.0,SINYAL KUAT,0.0,1.0,ADA,2,3,0,1,1,Maju
3201100006.0,KABUPATEN BOGOR,BANJARSARI,2020.0,50.0,TIDAK ADA,0.0,SINYAL KUAT,1.0,1.0,ADA,4,3,0,1,1,Maju
3201100009.0,KABUPATEN BOGOR,TELUK PINANG,2020.0,50.0,TIDAK ADA,5.0,SINYAL KUAT,0.0,3.0,TIDAK ADA,6,3,0,0,0,Tertinggal
3201100010.0,KABUPATEN BOGOR,BANJAR WARU,2020.0,5.0,TIDAK ADA,8.0,SINYAL KUAT,0.0,0.0,ADA,4,3,0,1,1,Maju
3201100012.0,KABUPATEN BOGOR,BENDUNGAN,2020.0,500.0,TIDAK ADA,7.0,SINYAL KUAT,1.0,0.0,ADA,3,3,0,1,1,Maju
3201100013.0,KABUPATEN BOGOR,PANDAN SARI,2020.0,100.0,TIDAK ADA,6.0,SINYAL KUAT,5.0,7.0,ADA,1,3,0,1,1,Maju
3201100004.0,KABUPATEN BOGOR,BOJONG MURNI,2020.0,50.0,TIDAK ADA,5.0,SINYAL KUAT,0.0,1.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201100007.0,KABUPATEN BOGOR,BANJAR WANGI,2020.0,500.0,TIDAK ADA,1.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3201100011.0,KABUPATEN BOGOR,CIAWI,2020.0,500.0,TIDAK ADA,4.0,SINYAL KUAT,0.0,0.0,ADA,0,3,0,1,1,Maju
3201100008.0,KABUPATEN BOGOR,BITUNGSARI,2020.0,10.0,TIDAK ADA,7.0,SINYAL KUAT,3.0,0.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3201110005.0,KABUPATEN BOGOR,BATULAYANG,2020.0,100.0,TIDAK ADA,10.0,SINYAL KUAT,10.0,10.0,ADA,5,3,0,1,2,Mandiri (Ekonomi)
3201110009.0,KABUPATEN BOGOR,JOGJOGAN,2020.0,10.0,TIDAK ADA,8.0,SINYAL KUAT,10.0,1.0,ADA,1,3,0,1,1,Maju
3201110002.0,KABUPATEN BOGOR,CIBEUREUM,2020.0,50.0,TIDAK ADA,14.0,SINYAL KUAT,25.0,120.0,ADA,5,3,0,1,2,Mandiri (Ekonomi)
3201110010.0,KABUPATEN BOGOR,CILEMBER,2020.0,500.0,TIDAK ADA,11.0,SINYAL KUAT,10.0,2.0,ADA,2,3,0,1,1,Maju
3201110001.0,KABUPATEN BOGOR,CITEKO,2020.0,900.0,TIDAK ADA,16.0,SINYAL KUAT,0.0,0.0,ADA,1,3,0,1,1,Maju
3201110003.0,KABUPATEN BOGOR,TUGU SELATAN,2020.0,600.0,TIDAK ADA,10.0,SINYAL KUAT,0.0,0.0,ADA,6,3,0,1,1,Maju
3201110008.0,KABUPATEN BOGOR,LEUWIMALANG,2020.0,700.0,TIDAK ADA,11.0,SINYAL KUAT,15.0,2.0,ADA,2,3,0,1,2,Mandiri (Ekonomi)
3201110007.0,KABUPATEN BOGOR,KOPO,2020.0,500.0,TIDAK ADA,20.0,SINYAL KUAT,5.0,4.0,ADA,10,3,0,1,1,Maju
3201110004.0,KABUPATEN BOGOR,TUGU UTARA,2020.0,10.0,TIDAK ADA,13.0,SINYAL KUAT,7.0,20.0,ADA,4,3,0,1,2,Mandiri (Ekonomi)
3201120006.0,KABUPATEN BOGOR,SUKAMAJU,2020.0,100.0,TIDAK ADA,6.0,SINYAL KUAT,2.0,1.0,ADA,0,3,0,1,1,Maju
3201120003.0,KABUPATEN BOGOR,KUTA,2020.0,1000.0,TIDAK ADA,7.0,SINYAL KUAT,0.0,1.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201120008.0,KABUPATEN BOGOR,GADOG,2020.0,250.0,TIDAK ADA,10.0,SINYAL KUAT,2.0,1.0,ADA,0,3,0,1,1,Maju
3201120004.0,KABUPATEN BOGOR,SUKAKARYA,2020.0,50.0,TIDAK ADA,5.0,SINYAL KUAT,2.0,7.0,ADA,0,3,0,1,1,Maju
3201120011.0,KABUPATEN BOGOR,MEGAMENDUNG,2020.0,300.0,TIDAK ADA,3.0,SINYAL KUAT,0.0,4.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201120009.0,KABUPATEN BOGOR,CIPAYUNG DATAR,2020.0,25.0,TIDAK ADA,3.0,SINYAL KUAT,1.0,0.0,TIDAK ADA,0,3,0,0,0,Tertinggal
3201120005.0,KABUPATEN BOGOR,SUKAMANAH,2020.0,150.0,TIDAK ADA,3.0,SINYAL KUAT,2.0,2.0,TIDAK ADA,2,3,0,0,0,Tertinggal
3201120002.0,KABUPATEN BOGOR,SUKAGALIH,2020.0,1000.0,TIDAK ADA,1.0,SINYAL KUAT,0.0,2.0,ADA,0,3,0,1,1,Maju
3201120010.0,KABUPATEN BOGOR,CIPAYUNG GIRANG,2020.0,100.0,TIDAK ADA,10.0,SINYAL KUAT,2.0,2.0,TIDAK ADA,30,3,0,0,0,Tertinggal
3201120007.0,KABUPATEN BOGOR,SUKAMAHI,2020.0,500.0,TIDAK ADA,0.0,SINYAL KUAT,2.0,3.0,ADA,4,3,0,1,1,Maju
3201120001.0,KABUPATEN BOGOR,SUKARESMI,2020.0,10.0,TIDAK ADA,5.0,SINYAL KUAT,0.0,1.0,ADA,0,3,0,1,1,Maju
3201120012.0,KABUPATEN BOGOR,PASIR ANGIN,2020.0,500.0,TIDAK ADA,8.0,SINYAL KUAT,15.0,4.0,TIDAK ADA,2,3,0,0,2,Mandiri (Ekonomi)
3201090004.0,KABUPATEN BOGOR,PASIR MUNCANG,2020.0,2.0,TIDAK ADA,3.0,SINYAL KUAT,1.0,1.0,ADA,0,3,0,1,1,Maju
3201090012.0,KABUPATEN BOGOR,CIMANDE HILIR,2020.0,150.0,TIDAK ADA,4.0,SINYAL KUAT,1.0,2.0,ADA,6,3,0,1,1,Maju
3201090010.0,KABUPATEN BOGOR,CIDERUM,2020.0,500.0,TIDAK ADA,5.0,SINYAL KUAT,12.0,2.0,ADA,2,3,0,1,1,Maju
3201090006.0,KABUPATEN BOGOR,CARINGIN,2020.0,200.0,TIDAK ADA,2.0,SINYAL KUAT,0.0,0.0,ADA,4,3,0,1,1,Maju
3201090011.0,KABUPATEN BOGOR,CIHERANG PONDOK,2020.0,150.0,TIDAK ADA,12.0,SINYAL KUAT,0.0,2.0,ADA,0,3,0,1,1,Maju
